YEAR,MO,DY,T2M,T2MDEW,T2MWET,QV2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,RH2M,TS
1992,10,29,18.97,14.15,16.56,10.31,12.04,98.84,4.42,208.25,6.73,208.44,75.31,19.03
1992,10,30,16.66,11.61,14.13,8.67,2.12,98.98,2.57,152.81,4.12,148.94,73.88,17.74
1992,10,31,21.73,17.2,19.47,12.57,7.6,98.68,5.79,170.38,8.73,171.56,78.56,21.66
1992,11,1,17.58,11.24,14.41,9.09,10.19,98.52,6.59,262.69,9.46,263,69,17.73
1992,11,2,14.58,4.08,9.33,5.19,0,98.46,5.02,233.94,8.09,234.44,53.69,14.44
1992,11,3,12.73,5.83,9.28,6.04,0.01,98.73,7.17,288.44,9.62,288.81,64.88,13.29
1992,11,4,7,-2.69,2.15,3.11,0.03,99.88,5.88,349.69,8.41,350,51.88,7.66
1992,11,5,5.19,-2.45,1.37,3.17,0,100.02,2.47,199.12,3.81,213.56,62.06,5.67
1992,11,6,6.51,-1.22,2.64,3.48,0,100.34,2.62,118.31,4.51,119.38,61.25,6.94
1992,11,7,8.93,1.3,5.12,4.21,0,100.12,4.41,180.75,7.21,181.5,63,9.16
1992,11,8,11.85,5.55,8.7,5.8,0.06,99.73,7.41,166.69,10.14,167.75,66.88,11.87
1992,11,9,17.58,14.97,16.27,10.86,1.4,99.49,8.05,168.56,11.05,169.94,85.19,17.4
1992,11,10,18.53,16.59,17.56,11.9,5.44,99.55,6.53,160.94,8.91,162.19,89,18.55
1992,11,11,18.12,16.76,17.44,12.15,8.43,99.2,4.86,168,6.95,168.56,92.06,18.08
1992,11,12,10.08,2.65,6.37,4.64,1.31,99.8,7.08,250.25,9.98,250.81,63.19,10.28
1992,11,13,8.46,0.64,4.55,3.97,0.01,100.42,2.4,73.38,4.09,73.12,63,8.75
1992,11,14,10.55,1.45,6.01,4.21,0,100.36,2.66,215.75,3.9,216.44,57.06,9.58
1992,11,15,11.87,3.03,7.45,4.76,0,100.33,3.09,203.44,5.31,205.94,58.44,11.45
1992,11,16,13.55,8.65,11.09,7.14,0,99.98,5.11,189.94,8.02,190.81,73.94,13.51
1992,11,17,15.79,12.76,14.27,9.28,0.13,99.55,5.68,172.38,8.35,173.12,83.62,15.85
1992,11,18,16.65,14.79,15.72,10.56,6.03,99.47,4.98,148.12,7.27,148.88,89.19,16.47
1992,11,19,15.33,14.22,14.77,10.38,26.08,98.95,6.02,221.25,8.15,221.94,93.12,15.19
1992,11,20,11.48,7.65,9.56,6.65,6.73,98.67,3.86,253.56,5.01,253.69,78.69,11.2
1992,11,21,10.25,9.19,9.72,7.45,11.54,98.55,4.41,148.5,6.3,149.38,93.38,10.33
1992,11,22,7.01,2.3,4.66,4.58,1.12,98.74,6.13,273.06,7.84,273.69,73.19,7.21
1992,11,23,9.95,5.05,7.5,5.55,1.17,98.72,4.92,161.69,7.62,162.56,74.06,9.98
1992,11,24,9.79,5.1,7.44,5.8,9.94,98.55,7.02,188.5,9.51,189.38,75.31,9.76
1992,11,25,3.69,-1.99,0.85,3.3,0.02,99.68,7.91,288.25,10.73,289.19,67.38,4.01
1992,11,26,0.76,-3.77,-1.51,2.87,0,100.53,4.58,322.81,6.77,323.38,74.75,1.47
1992,11,27,0.98,-3.81,-1.42,2.87,0,100.36,3.2,263.56,4.7,263.75,73.44,0.88
1992,11,28,2.78,-2.38,0.2,3.23,0,99.84,2.61,177.44,4.27,178.56,73.25,2.63
1992,11,29,5.27,1.69,3.48,4.39,0,99.94,4.66,208.94,7.18,209.56,79.69,5.35
1992,11,30,4.83,0.19,2.51,3.85,0,100.34,3.84,295.69,5.75,296.12,74.81,4.89
1992,12,1,5.9,0.55,3.23,3.97,0,99.66,4.17,272,6.94,272.44,72.62,5.71
1992,12,2,5.32,-2.76,1.28,3.11,0,100.28,3.59,186.31,5.3,186.69,61.44,4.81
1992,12,3,8.65,4.19,6.43,5.55,0,99.53,5.85,181.56,8.67,182.25,74.88,8.34
1992,12,4,6.47,0.52,3.49,4.27,0.14,100.11,7.29,233.19,9.61,233.56,67.31,6.82
1992,12,5,1.73,-3.32,-0.79,2.99,0.98,100.64,4.91,66.25,6.18,67.38,69.75,2.36
1992,12,6,3.66,-0.07,1.8,3.78,0.01,99.77,2.82,211.25,4.04,212.06,79.06,3.76
1992,12,7,4.88,1.66,3.27,4.27,0.08,99.98,2.8,57.5,4.32,57.75,80.88,4.76
1992,12,8,5.57,3.85,4.71,5.07,2.99,99.92,3.66,125.88,5.24,126.69,89.06,5.72
1992,12,9,8.19,6.5,7.34,6.1,11.08,98.92,4.23,236.06,6.12,237.06,89.69,7.37
1992,12,10,7.5,2.19,4.84,4.52,0,99.82,4.48,276.38,7.06,276.88,72.94,6.71
1992,12,11,6.44,0.91,3.68,4.09,0,99.96,3.28,132.19,5.42,132.38,69.62,5.86
1992,12,12,10.02,7.6,8.81,6.77,2.99,98.98,7.4,158.44,10.42,159.75,85.06,9.61
1992,12,13,14.64,13.94,14.29,10.13,46.5,98.63,6.83,161.12,9.42,162.81,95.62,14.28
1992,12,14,6.4,4.48,5.44,5.49,19.68,98.99,5.74,267,7.16,268.12,87.75,6.73
1992,12,15,1.99,0.3,1.15,3.97,24.41,98.82,4.75,250.88,7.46,251.44,88.81,1.61
1992,12,16,2.3,0.56,1.43,4.03,0.49,99.37,2.64,211.56,4.23,211.75,89.44,1.99
1992,12,17,2.12,-1.2,0.46,3.48,0,99.99,2.74,267.75,4.17,267.69,80.75,1.56
1992,12,18,5.9,3.89,4.89,5.25,0.22,99.49,5.47,172.38,8.41,173.12,88,5.7
1992,12,19,10.9,9.83,10.36,7.81,2.47,99.27,5.2,251.38,7.42,251.88,93.19,10.54
1992,12,20,3.69,0.73,2.22,4.03,0.43,100.11,3.9,92,5.11,92.88,81.56,3.97
1992,12,21,8.95,5.25,7.1,5.62,0.38,99.75,2.07,214,2.92,213.88,78.62,8.02
1992,12,22,11.7,9.94,10.83,7.81,0.23,99.58,2.66,231.75,4.18,231,88.88,10.9
1992,12,23,9.1,4.4,6.75,5.25,0.02,100.27,4.73,122.69,6.92,93.44,74.88,9.08
1992,12,24,3.2,-2.11,0.55,3.23,0,100.88,3.68,67.88,5.1,69.94,70.25,3.72
1992,12,25,6.21,3.01,4.61,4.76,0.07,100.23,4.67,133.81,7.09,134.06,80.06,5.89
1992,12,26,3.73,0.32,2.02,3.91,0.02,100.48,3.17,69.62,4.94,70.75,79.69,4.16
1992,12,27,7.82,6.69,7.26,6.23,0.04,99.96,4.34,178.19,6.59,179.12,92.31,7.87
1992,12,28,12.79,12.32,12.55,9.03,0.78,100.05,4.2,172.88,7.04,173.56,95.94,12.33
1992,12,29,18.64,17.37,18,12.45,0.3,99.82,6.06,180.38,9.12,181.12,92.69,18.03
1992,12,30,19.08,17.39,18.24,12.51,0.59,99.65,6.16,189.94,9.27,190.75,90.5,18.54
1992,12,31,7,4.43,5.71,6.23,1.29,100.33,7.07,211.69,9.27,211.62,84,7.47
1993,1,1,0.73,-2.67,-0.97,3.11,1.29,100.77,3.84,31.25,4.52,32.19,78.06,1.85
1993,1,2,5.17,3.51,4.34,4.94,0.68,100.08,3.36,147.88,4.54,148.56,89.06,5.5
1993,1,3,12.25,11.33,11.79,8.61,2.05,99.33,5.45,183.25,8.22,183.94,94.19,11.84
1993,1,4,7.17,3.79,5.48,5.43,1.93,99.72,6.02,306.56,8.86,306.88,80.81,7.15
1993,1,5,1.65,-2.46,-0.4,3.17,0.36,100.24,2.3,59.94,3.7,60.25,75.69,2.08
1993,1,6,4.23,1.48,2.85,4.27,0.46,100.06,1.82,122.06,2.89,122.75,82.94,4.19
1993,1,7,6.03,5.16,5.59,5.55,2.52,99.27,3.24,141.56,4.91,142.12,93.94,6.05
1993,1,8,7.69,6.3,7,5.98,1.55,99.09,3.8,80.56,5.08,81.12,91.06,7.9
1993,1,9,8.44,6.33,7.39,6.23,9.28,99.1,6.84,228.06,8.86,229.19,87.06,8.51
1993,1,10,0.65,-3.18,-1.26,2.99,1.34,100.42,5.59,248.94,7.01,234.94,76.62,1.68
1993,1,11,3.62,1.9,2.76,4.46,1.4,99.93,2.55,75.31,3.6,76.5,88.62,4.19
1993,1,12,6.04,3.6,4.82,5,1.66,99.7,4.54,260.5,6.57,260.94,85.56,6.14
1993,1,13,0.54,-4.24,-1.85,2.75,0,100.6,3.89,130.56,6.09,131,73.88,1.04
1993,1,14,2.65,-2.22,0.22,3.23,0.02,100.25,3.8,83.75,5.91,84.69,73.06,2.98
1993,1,15,4.83,2.61,3.72,4.64,0,99.64,2.72,104,4.36,104.5,86.31,5.07
1993,1,16,7.91,5.6,6.76,5.74,0.01,99.59,2.26,190.25,3.41,190.25,85.56,7.99
1993,1,17,8.33,7.82,8.07,6.71,0.94,99.49,2.89,130.12,4.26,131.5,93.94,8.19
1993,1,18,5.73,4.19,4.96,5.25,4.88,99.91,4.86,292.25,6.09,292.88,89.81,5.89
1993,1,19,3.95,2.57,3.26,4.58,13.47,100.14,3.97,79.56,4.99,80,90.88,4.4
1993,1,20,5.61,3.4,4.51,4.88,0.77,99.77,1.96,251.44,2.51,252.5,86.62,5.45
1993,1,21,6.97,4.36,5.66,5.31,0.12,99.69,2.03,191.75,3.06,190.88,84.81,6.4
1993,1,22,7.89,5.66,6.77,5.8,0.69,99.95,3.68,144,5.87,144.69,86.75,8.12
1993,1,23,11.25,8.73,9.99,7.39,1.89,99.32,7.42,244.06,10.2,244.44,85.25,10.94
1993,1,24,3.27,-2.6,0.33,3.11,0,100.64,5.4,156.38,7.65,157.38,68.81,3.56
1993,1,25,3.43,-1.99,0.73,3.3,0,100.58,2.62,75.12,4.1,75.12,71.44,3.46
1993,1,26,5.45,-1.9,1.78,3.3,0,100.38,1.61,220.88,2.36,220.69,61.12,4.04
1993,1,27,7.15,1.63,4.39,4.33,0.03,100.1,3.78,211.06,6.2,211.25,70.25,6.8
1993,1,28,7.94,5.23,6.58,5.55,4.57,99.83,3.62,207.06,5.35,207.62,83.5,7.14
1993,1,29,3.33,1.01,2.17,4.21,3.58,100.73,5.65,56.12,7.38,57.25,84.94,3.53
1993,1,30,4.64,0.33,2.48,3.91,0.01,101.18,2.55,163.31,3.7,163.56,75.81,4.94
1993,1,31,7.29,4.2,5.75,5.19,0,100.56,4.05,262.38,6.43,262.44,82.56,7.01
1993,2,1,9.77,5.54,7.65,5.68,0.01,100,2.67,228.5,4.45,228.5,76.75,8.94
1993,2,2,9.69,6.46,8.08,6.04,0.32,99.82,4.55,126.69,7,127.38,81.62,9.47
1993,2,3,10.73,9.48,10.1,7.39,33.01,99.9,3.56,135,5.51,136.06,92.19,10.53
1993,2,4,8.93,7.33,8.13,6.35,3.2,100.41,3.36,45.44,5.01,31.38,90.06,9.01
1993,2,5,7.51,5.31,6.41,5.55,0.76,100.36,4.75,347,6.57,347.25,86.75,7.84
1993,2,6,6.92,3.63,5.27,4.94,0.01,100.26,3.77,333.62,4.91,334.5,81.19,6.65
1993,2,7,9.16,3.71,6.44,5,0,99.73,2.41,238.75,3.41,239.06,71.12,7.55
1993,2,8,9.63,5.08,7.36,5.55,0.01,99.53,3.11,207.44,5.2,207.62,76.06,9.34
1993,2,9,11.12,9.07,10.09,7.39,0.51,99.41,4.3,170.94,6.97,171.5,87.38,11.09
1993,2,10,14.05,10.37,12.21,8,8.78,98.68,4.45,187.06,6.99,188.44,80.88,13.76
1993,2,11,5.72,0.8,3.26,4.15,0.01,98.92,7.32,291.31,9.88,291.56,72.19,6.33
1993,2,12,4.18,-0.11,2.04,3.78,0,99.71,5.09,303.62,6.62,304.25,74.88,4.84
1993,2,13,6.9,2.58,4.73,4.64,0.12,99.75,2.05,62.56,3.3,68.69,75.81,7.19
1993,2,14,6.16,3.23,4.7,4.82,9.01,99.87,4.7,63.12,6.66,64.12,83,6.26
1993,2,15,10.83,8.99,9.91,7.63,26.35,98.65,6.99,229.5,9.44,229.56,88.94,10.7
1993,2,16,0.93,-3.39,-1.24,2.93,0.03,100.36,6.38,249.5,8.14,249.75,74.25,2.28
1993,2,17,-1.06,-5.28,-3.17,2.5,0.51,101.08,5.77,7.69,7.09,7.88,74.44,0.23
1993,2,18,-0.99,-6.08,-3.53,2.38,0,101.03,3.17,92.94,4.05,92.75,69.44,0.68
1993,2,19,6.4,2.96,4.68,4.94,0,99.61,6.12,185.69,8.86,186.75,79.81,6.4
1993,2,20,12.85,10.44,11.65,8.18,0.01,98.52,6.25,197.12,8.55,198.81,86.5,12.69
1993,2,21,13.57,5.79,9.68,5.92,0,98.6,7.95,221.69,11.64,222.19,61.81,12.96
1993,2,22,6.96,0.09,3.52,3.85,0,99.6,3.16,76.94,4.7,77.5,65.19,7.3
1993,2,23,7.81,3.15,5.48,4.82,0.25,99.77,3.45,111.25,5.4,111.5,75.19,8.49
1993,2,24,7.84,6.67,7.26,6.29,35.34,99.44,6.02,113.75,7.91,115.44,92.56,7.98
1993,2,25,11.77,7.73,9.75,7.02,13.62,99.13,7.23,230.25,9.84,230.56,78.31,11.87
1993,2,26,2.48,-1.93,0.27,3.3,0,100.5,4.73,128.5,6.62,128.88,74.94,3.59
1993,2,27,3.87,1.26,2.57,4.21,1.8,100.56,2.79,45.81,3.85,46.5,84,4.79
1993,2,28,7.15,4.38,5.76,5.19,0.73,100.31,2.29,98.88,3.84,99.88,83.75,7.3
1993,3,1,8.59,8.09,8.34,6.84,19.51,99.33,3.15,144.56,4.89,145.25,96.31,8.49
1993,3,2,9.45,5.92,7.69,5.92,0.04,98.58,5.27,277.38,7.34,277.81,80.06,9.3
1993,3,3,6.67,3.32,4.99,4.88,0.05,99,4.91,328.81,7.21,329,80.81,7.01
1993,3,4,7.46,3.31,5.39,4.82,0.07,99.69,5.69,324.44,8.62,324.62,77.94,7.7
1993,3,5,6.8,1.86,4.33,4.39,0,100.06,4.3,324.25,6.05,324.69,73.44,6.76
1993,3,6,8.26,2.7,5.48,4.76,0.02,99.76,3.35,287.81,5.3,288,70.69,7.76
1993,3,7,10.31,4.44,7.37,5.25,0,99.81,4.05,288.62,5.66,289.06,70.69,9.87
1993,3,8,14.81,8.72,11.76,7.2,0,99.58,4.62,235.94,7.86,236.38,69.44,14.11
1993,3,9,16.15,11.04,13.59,8.42,0,99.22,5.92,214.75,9.02,215.12,74.69,15.55
1993,3,10,12.01,5.16,8.58,5.62,0.03,99.86,6.81,27.25,9.66,27.88,66.94,12.04
1993,3,11,8.33,3.02,5.68,4.76,6.64,99.95,6.12,67.12,8.16,68.06,71.69,8.94
1993,3,12,3.17,-1.34,0.92,3.48,4.58,100.35,8.7,103.81,11.18,104.75,73.94,3.83
1993,3,13,0.62,-6.7,-3.04,2.26,0,100.58,6.06,288.44,8.06,288.75,59.75,1.08
1993,3,14,4.32,-2.56,0.88,3.17,0.02,100.19,4.77,175,6.97,175.81,64.81,4.72
1993,3,15,9.24,7.88,8.56,6.9,6.9,99.41,8.77,167.88,11.8,169.25,91.06,9.11
1993,3,16,15.84,12.62,14.23,9.22,0.84,99.33,4.45,114.19,6.93,114.94,82.75,16.01
1993,3,17,8.51,3.63,6.07,5,0,100.48,5.58,58.81,7.44,29.62,73.19,9.58
1993,3,18,10.68,7.29,8.98,6.47,2.59,99.88,6.15,125.31,8.34,126.94,80.56,10.94
1993,3,19,13.96,12.81,13.39,9.34,12.65,99.6,4.62,146.31,6.2,149.56,92.81,13.41
1993,3,20,10.87,8.67,9.77,7.02,1.62,100.21,4.64,155.12,6.41,140.81,87.38,11.4
1993,3,21,12.64,11.19,11.91,8.42,9.33,99.9,2.84,130.81,4.63,131.88,90.19,12.69
1993,3,22,13.84,11.86,12.85,8.79,8.19,99.73,3.46,255.69,5.75,255.62,88.38,13.76
1993,3,23,10.94,6.54,8.74,6.1,0,100.02,2.52,205.88,4.02,219.56,76.25,11.7
1993,3,24,16.01,11.98,14,9.09,0.03,99.34,4.8,201.38,7.72,202.19,78.81,15.89
1993,3,25,15.18,11.61,13.39,8.73,0.1,99.36,4.38,86.38,6.4,85.94,79.94,15.18
1993,3,26,12.28,7.51,9.9,6.53,0.02,99.65,3.17,38,4.55,38.31,75.75,13.05
1993,3,27,14.73,10.32,12.53,7.93,0.06,99.32,3.41,141.94,5.33,142.5,77.12,14.57
1993,3,28,18.29,15.83,17.06,11.54,4.94,98.94,5.48,185.19,7.95,186.5,86.31,18.45
1993,3,29,19.88,17.48,18.68,12.7,1.07,98.7,5.45,173,8.07,173.81,86.81,19.88
1993,3,30,18.83,12.79,15.81,9.58,0.43,98.36,5.73,246.44,8.23,247.19,71.94,18.76
1993,3,31,12.83,6.45,9.64,6.1,0.01,98.85,6.59,308.81,9.78,309.38,67.94,13.14
1993,4,1,9.61,4.08,6.85,5.13,0.01,99.47,6.48,278.06,9.26,277.94,70.25,10.33
1993,4,2,9.98,5.25,7.62,5.62,0.64,99.6,2.86,105.25,4.4,105.75,74.88,11.21
1993,4,3,14.11,11.45,12.78,8.67,13.08,99.09,6.1,145.31,8.26,146.38,85.19,14.44
1993,4,4,10.4,8.26,9.33,6.96,5.51,99.26,5.27,203,7.02,203.38,87,10.86
1993,4,5,9.44,5.74,7.58,5.8,0.23,99.44,3.02,141.25,4.46,155.31,79.06,11.27
1993,4,6,13.25,10.39,11.82,8.06,1.12,98.96,6.93,152.81,9.3,153.75,84.19,13.8
1993,4,7,16.01,13.47,14.73,9.89,9.11,98.61,5.33,224.56,7.66,225.88,85.62,15.61
1993,4,8,11.2,6.41,8.81,6.1,0,99.07,5.19,333,8.04,333.12,74.62,11.22
1993,4,9,13.88,6.01,9.94,5.92,0,99.14,3.85,269.94,6.17,270.25,63.31,13.62
1993,4,10,16.73,10.68,13.7,8.36,0.03,98.62,6.8,193.12,10.06,194.44,70.88,16.27
1993,4,11,18.76,15.56,17.16,11.35,0.06,98.75,2.7,148.69,4.29,149.5,81.62,18.88
1993,4,12,20.8,17.35,19.08,12.63,0.21,98.64,6.73,182,9.34,183.31,82.12,20.87
1993,4,13,20.24,18.61,19.42,13.73,11.48,98.44,6.23,178.31,8.59,179.69,90.62,20.21
1993,4,14,15.19,12.8,13.99,10.01,17.32,97.99,7.25,249.44,9.51,250.12,86,15.62
1993,4,15,9.99,3.85,6.92,5.07,0.25,98.94,7.08,319.19,9.61,319.75,67.56,10.39
1993,4,16,13.4,5.8,9.6,5.86,0.01,99.59,2.51,245.31,4.01,245.75,62.75,13.58
1993,4,17,15.89,12.34,14.12,9.16,1,99.39,4.92,208.25,7.34,207.25,80.25,15.55
1993,4,18,19.12,15.49,17.3,11.23,0.18,98.94,5.55,185.75,7.57,187.75,79.56,18.71
1993,4,19,20.65,15.87,18.26,11.54,4.18,98.29,7.91,194.5,11.2,195.44,76,20.4
1993,4,20,14.13,6.98,10.56,6.41,0.12,99.69,5.78,209.5,8.34,194.62,65.56,14.59
1993,4,21,11.91,4.67,8.3,5.31,0.13,100.47,4.72,129,7.08,128.75,65.19,12.37
1993,4,22,14.32,7.82,11.07,6.71,0,99.8,5.02,164.25,7.21,165.25,68.19,14.56
1993,4,23,18.46,14.59,16.53,10.74,0.18,98.59,9.09,182.25,12.27,183.81,79.94,18.51
1993,4,24,21.8,18.32,20.06,13.49,0.28,98.38,9.15,187.44,12.25,188.69,81.81,21.87
1993,4,25,19.73,15.07,17.4,10.93,0.2,99.29,5.31,79.12,7.84,79.31,76.88,19.87
1993,4,26,17.74,11.76,14.75,8.67,0,99.96,3.5,88.06,5.77,88.25,71.44,17.97
1993,4,27,18.07,13.73,15.9,9.89,0.54,99.66,4.73,152.81,7.3,153.69,77.94,18.43
1993,4,28,18.82,17.26,18.05,12.51,35.53,99.54,4.48,159.06,6.97,159.88,90.88,18.76
1993,4,29,18.83,16.58,17.7,11.9,7.74,99.29,4.62,198.44,6.65,199,87.31,18.65
1993,4,30,19.08,14.77,16.93,10.62,0.83,98.97,1.77,162.75,2.75,162.94,77.81,19.07
1993,5,1,20.01,17.32,18.66,12.57,8.17,98.66,3.12,134.94,5.01,137.44,85.38,20.43
1993,5,2,14.51,10.98,12.74,8.48,3.88,98.76,5.97,263.25,8.23,263.38,80.69,15.22
1993,5,3,15.91,10.32,13.12,8,0.01,98.9,4.49,260.94,6.07,261.06,71.88,15.94
1993,5,4,19.8,16.05,17.93,11.9,0.65,98.91,5.98,174.56,8.66,175.5,80.12,19.82
1993,5,5,20.02,18.44,19.23,13.43,1.02,99.24,6.64,159.56,9.13,160.81,90.75,20.05
1993,5,6,21.77,19.55,20.65,14.34,0.92,99.28,6.95,165.56,9.77,166.56,87.56,21.68
1993,5,7,22.79,19.5,21.14,14.4,0.3,98.86,7.52,173.12,10.45,174.12,82.62,22.76
1993,5,8,22.14,20.03,21.08,14.89,16.31,98.58,8.95,166.12,12.12,167.06,88.12,22
1993,5,9,21.51,19.35,20.43,14.47,19.57,98.9,7.89,219,10.8,220,87.94,21.37
1993,5,10,16.38,10.85,13.62,8.18,1.7,99.68,5.16,314.94,7.7,315.44,72.38,16.65
1993,5,11,16.01,10.9,13.45,8.24,1.44,99.17,4.41,289.06,6.91,288.81,73.56,16.03
1993,5,12,16.01,12.4,14.21,9.09,0.23,99.03,4.69,317.94,7.03,318.19,80.44,16.6
1993,5,13,18.7,13.76,16.23,9.95,0.07,99.03,5.29,232.44,8.03,232.69,75.5,18.79
1993,5,14,18.37,12.41,15.39,9.09,0.02,99.08,2.23,150.12,3.9,161.81,71.25,18.94
1993,5,15,21.65,16.84,19.24,12.33,0.07,98.85,4.71,188.12,7.34,189.31,76.44,21.63
1993,5,16,22.83,17.93,20.38,13.06,0,99,3.56,194.56,5.73,196.12,76.94,23.05
1993,5,17,22.84,18.6,20.72,13.61,0.19,98.93,4.91,191,7.46,192.19,79,22.92
1993,5,18,20.76,17.45,19.11,12.7,0.82,98.88,5.34,176.12,7.68,176.5,82.06,20.9
1993,5,19,18.62,12.11,15.37,8.91,0,99.23,3.5,41.81,5.23,41.38,69.38,19.23
1993,5,20,18.4,13.9,16.15,10.07,0.18,99.24,2.99,74.25,4.17,74.69,76.19,18.8
1993,5,21,20.43,16.9,18.66,12.15,0.26,99.29,4.66,139.25,6.66,140.69,81.5,20.69
1993,5,22,22.33,18.12,20.23,13.12,2.47,99.18,7.62,171.44,10.46,172.5,78.81,22.51
1993,5,23,21.25,19.79,20.51,14.65,7.03,98.81,6.04,196.12,8.54,197.06,91.44,21.2
1993,5,24,22.2,18.6,20.4,13.55,0.68,99.15,4.98,131.06,7.26,131.75,81.56,22.51
1993,5,25,22.41,17.94,20.17,12.94,0.04,99.71,4.57,28.69,6.81,29.19,78,22.78
1993,5,26,21.8,17.13,19.47,12.27,0.03,99.86,3.55,88,5.48,88,76.62,22.38
1993,5,27,21.58,16.53,19.05,11.9,0.27,99.53,3.09,138.81,4.96,139.56,75.25,22.2
1993,5,28,22.55,19.43,20.99,14.22,3.97,99.49,3.95,169.19,5.73,169.44,83.5,22.7
1993,5,29,23.52,19.93,21.73,14.71,3.24,99.45,3.59,167.44,5.53,168.25,81.44,23.76
1993,5,30,23.53,20.66,22.1,15.44,3.79,99.1,2.27,157,3.49,158.12,85.06,23.61
1993,5,31,21.67,16.83,19.25,12.21,0.31,99.3,4.98,101.88,7.12,101.69,75.62,22.04
1993,6,1,20.43,14.44,17.44,10.38,0.13,99.14,4.19,114.88,6.3,115.81,71.06,21.25
1993,6,2,25.33,18.76,22.05,13.98,0.06,98.29,7.35,183.12,10.38,184.69,69.69,25.21
1993,6,3,28,20.33,24.16,15.32,0.03,98.17,6.19,198.31,8.75,200.12,68,28.11
1993,6,4,26.81,20.01,23.41,14.95,0.01,98.57,5.28,158.56,6.95,158.19,69.88,27.55
1993,6,5,25.72,20.42,23.07,15.26,0.06,99.14,4.38,116.69,5.92,118.81,74.56,26.74
1993,6,6,27.72,21.46,24.59,16.24,0.03,99.13,8.02,173.06,10.9,174.44,71.44,27.94
1993,6,7,26.87,21.53,24.2,16.3,1.86,98.86,8.49,181.19,11.6,182.31,74.06,26.83
1993,6,8,26.65,21.92,24.29,16.78,15.2,98.56,8.62,179.94,11.66,181.06,77.06,26.72
1993,6,9,25.63,22.23,23.93,17.03,26.27,98.97,6.13,175.06,8.83,176.06,82.69,25.55
1993,6,10,24.34,21.65,23,16.36,6.83,99.36,4.33,178.56,6.45,179.31,85.69,24.43
1993,6,11,24.37,21.58,22.98,16.24,13.16,99.5,4.08,176.19,6.02,177,85.44,24.52
1993,6,12,24.33,21.26,22.8,15.93,1.07,99.48,4.59,177.56,6.67,178.44,84.06,24.67
1993,6,13,25.19,21.62,23.4,16.3,0.23,99.52,3.88,177.62,5.91,178.5,82,25.65
1993,6,14,26.62,20.98,23.8,15.69,0.06,99.61,2.07,189.12,3.31,190.12,73.69,27.04
1993,6,15,27.08,21.95,24.52,16.66,0.27,99.5,2.31,179.06,3.7,179.38,74.88,27.25
1993,6,16,26.62,22.42,24.52,17.15,1.01,99.31,3.55,173.25,5.53,174,79.06,26.68
1993,6,17,26.43,21.56,23.99,16.24,1.02,99.4,4.18,157.56,6.43,158.25,76.5,26.83
1993,6,18,25.9,22.31,24.1,17.03,4.41,99.52,3.94,154.56,5.75,155.44,81.94,26.16
1993,6,19,25.12,22.04,23.58,16.72,3.48,99.47,3.34,126.69,5.07,127.25,84.31,25.6
1993,6,20,25.19,21.4,23.3,16.11,1.39,99.38,4.07,70.56,5.64,70.88,81.06,26.24
1993,6,21,26.25,22.34,24.3,17.09,0.79,99.25,2.28,84,3.38,85.69,80.56,27.41
1993,6,22,27.99,22.61,25.3,17.46,0.31,98.93,2.67,192.94,4.26,194.94,74.75,28.88
1993,6,23,28.49,22.76,25.62,17.58,0.05,98.84,4.48,187.25,6.34,188.75,73.5,29.36
1993,6,24,28.45,22.14,25.3,16.97,4.64,99.07,5.46,173.81,7.41,175.19,71.94,29.29
1993,6,25,26.69,23.44,25.06,18.25,16.81,99.47,4.1,187.38,5.79,188.62,83.44,26.84
1993,6,26,25.84,22.87,24.36,17.64,3.04,99.46,2.23,137.38,3.55,137.81,84.69,26.35
1993,6,27,27.44,22.16,24.8,16.91,0.05,99.14,4.21,200.38,6.15,201.69,75.25,28.05
1993,6,28,28.36,22.33,25.34,17.09,0.01,99.02,5.99,195.5,8.25,196.75,72.19,28.91
1993,6,29,29.29,22.49,25.89,17.27,0.02,99.09,7.08,191.19,9.57,192.38,69.62,29.83
1993,6,30,29.31,21.46,25.38,16.24,0,99.17,7.23,192,9.73,193.12,66.5,29.94
1993,7,1,28.98,20.73,24.86,15.5,0.01,99.23,7.05,188.69,9.39,189.94,64.69,29.83
1993,7,2,28.99,20.55,24.77,15.38,0,99.16,7.17,188.56,9.48,189.69,64.56,29.9
1993,7,3,28.72,19.98,24.35,14.89,0,99,8.69,184.25,11.48,185.38,63.62,29.45
1993,7,4,28.69,20.48,24.58,15.32,0.02,98.76,9.52,184.69,12.45,185.88,64.25,29.6
1993,7,5,29.12,20.69,24.9,15.5,0.05,98.86,9.77,189.75,12.95,190.75,63.38,29.57
1993,7,6,29.98,21.08,25.53,15.87,0.05,99.12,8.94,184.62,11.67,185.81,62.25,30.84
1993,7,7,30.36,20.61,25.48,15.44,0.01,99.14,8.66,182.44,11.31,183.69,60.44,31.3
1993,7,8,30.01,20.32,25.16,15.14,0,99.21,8.04,185.69,10.55,186.88,60.31,31.08
1993,7,9,29.76,18.55,24.15,13.67,0,99.33,5.91,181.12,7.96,182.25,57.25,31.05
1993,7,10,29.76,18.44,24.1,13.55,0,99.46,4.97,181.06,6.91,182.31,56.75,31.19
1993,7,11,30.71,20.12,25.41,15.01,0.01,99.28,5.67,188.62,7.58,189.88,58,32.15
